decade,ano_filme_raw,ano_filme,numero_cerimonia,nome_ator,filme_indicado,role_raw,url_ator,url_filme,url_cerimonia,eh_vencedor,ceremony_label_raw
2010s,2014 (87th),2014,87,Steve Carell,Foxcatcher,John du Pont,https://en.wikipedia.org/wiki/Steve_Carell,https://en.wikipedia.org/wiki/Foxcatcher,https://en.wikipedia.org/wiki/87th_Academy_Awards,False,(87th)
2010s,2014 (87th),2014,87,Bradley Cooper,American Sniper,Chris Kyle,https://en.wikipedia.org/wiki/Bradley_Cooper,https://en.wikipedia.org/wiki/American_Sniper,https://en.wikipedia.org/wiki/87th_Academy_Awards,False,(87th)
2010s,2014 (87th),2014,87,Benedict Cumberbatch,The Imitation Game,Alan Turing,https://en.wikipedia.org/wiki/Benedict_Cumberbatch,https://en.wikipedia.org/wiki/The_Imitation_Game,https://en.wikipedia.org/wiki/87th_Academy_Awards,False,(87th)
2010s,2014 (87th),2014,87,Michael Keaton,Birdman,Riggan Thomson,https://en.wikipedia.org/wiki/Michael_Keaton,https://en.wikipedia.org/wiki/Birdman_(film),https://en.wikipedia.org/wiki/87th_Academy_Awards,False,(87th)
2010s,2015 (88th),2015,88,Leonardo DiCaprio,The Revenant,Hugh Glass,https://en.wikipedia.org/wiki/Leonardo_DiCaprio,https://en.wikipedia.org/wiki/The_Revenant_(2015_film),https://en.wikipedia.org/wiki/88th_Academy_Awards,True,(88th)
2010s,2015 (88th),2015,88,Bryan Cranston,Trumbo,Dalton Trumbo,https://en.wikipedia.org/wiki/Bryan_Cranston,https://en.wikipedia.org/wiki/Trumbo_(2015_film),https://en.wikipedia.org/wiki/88th_Academy_Awards,False,(88th)
2010s,2015 (88th),2015,88,Matt Damon,The Martian,Mark Watney,https://en.wikipedia.org/wiki/Matt_Damon,https://en.wikipedia.org/wiki/The_Martian_(film),https://en.wikipedia.org/wiki/88th_Academy_Awards,False,(88th)
2010s,2015 (88th),2015,88,Michael Fassbender,Steve Jobs,Steve Jobs,https://en.wikipedia.org/wiki/Michael_Fassbender,https://en.wikipedia.org/wiki/Steve_Jobs_(film),https://en.wikipedia.org/wiki/88th_Academy_Awards,False,(88th)
2010s,2015 (88th),2015,88,Eddie Redmayne,The Danish Girl,Lili Elbe,https://en.wikipedia.org/wiki/Eddie_Redmayne,https://en.wikipedia.org/wiki/The_Danish_Girl_(film),https://en.wikipedia.org/wiki/88th_Academy_Awards,False,(88th)
2010s,2016 (89th),2016,89,Casey Affleck,Manchester by the Sea,Lee Chandler,https://en.wikipedia.org/wiki/Casey_Affleck,https://en.wikipedia.org/wiki/Manchester_by_the_Sea_(film),https://en.wikipedia.org/wiki/89th_Academy_Awards,True,(89th)
2010s,2016 (89th),2016,89,Andrew Garfield,Hacksaw Ridge,Desmond Doss,https://en.wikipedia.org/wiki/Andrew_Garfield,https://en.wikipedia.org/wiki/Hacksaw_Ridge,https://en.wikipedia.org/wiki/89th_Academy_Awards,False,(89th)
2010s,2016 (89th),2016,89,Ryan Gosling,La La Land,Sebastian Wilder,https://en.wikipedia.org/wiki/Ryan_Gosling,https://en.wikipedia.org/wiki/La_La_Land,https://en.wikipedia.org/wiki/89th_Academy_Awards,False,(89th)
2010s,2016 (89th),2016,89,Viggo Mortensen,Captain Fantastic,Ben Cash,https://en.wikipedia.org/wiki/Viggo_Mortensen,https://en.wikipedia.org/wiki/Captain_Fantastic_(film),https://en.wikipedia.org/wiki/89th_Academy_Awards,False,(89th)
2010s,2016 (89th),2016,89,Denzel Washington,Fences,Troy Maxson,https://en.wikipedia.org/wiki/Denzel_Washington,https://en.wikipedia.org/wiki/Fences_(film),https://en.wikipedia.org/wiki/89th_Academy_Awards,False,(89th)
2010s,2017 (90th),2017,90,Gary Oldman,Darkest Hour,Winston Churchill,https://en.wikipedia.org/wiki/Gary_Oldman,https://en.wikipedia.org/wiki/Darkest_Hour_(film),https://en.wikipedia.org/wiki/90th_Academy_Awards,True,(90th)
2010s,2017 (90th),2017,90,Timothée Chalamet,Call Me by Your Name,Elio Perlman,https://en.wikipedia.org/wiki/Timoth%C3%A9e_Chalamet,https://en.wikipedia.org/wiki/Call_Me_by_Your_Name_(film),https://en.wikipedia.org/wiki/90th_Academy_Awards,False,(90th)
2010s,2017 (90th),2017,90,Daniel Day-Lewis,Phantom Thread,Reynolds Woodcock,https://en.wikipedia.org/wiki/Daniel_Day-Lewis,https://en.wikipedia.org/wiki/Phantom_Thread,https://en.wikipedia.org/wiki/90th_Academy_Awards,False,(90th)
2010s,2017 (90th),2017,90,Daniel Kaluuya,Get Out,Chris Washington,https://en.wikipedia.org/wiki/Daniel_Kaluuya,https://en.wikipedia.org/wiki/Get_Out,https://en.wikipedia.org/wiki/90th_Academy_Awards,False,(90th)
2010s,2017 (90th),2017,90,Denzel Washington,"Roman J. Israel, Esq.",Roman J. Israel,https://en.wikipedia.org/wiki/Denzel_Washington,"https://en.wikipedia.org/wiki/Roman_J._Israel,_Esq.",https://en.wikipedia.org/wiki/90th_Academy_Awards,False,(90th)
2010s,2018 (91st),2018,91,Rami Malek,Bohemian Rhapsody,Freddie Mercury,https://en.wikipedia.org/wiki/Rami_Malek,https://en.wikipedia.org/wiki/Bohemian_Rhapsody_(film),https://en.wikipedia.org/wiki/91st_Academy_Awards,True,(91st)
2010s,2018 (91st),2018,91,Christian Bale,Vice,Dick Cheney,https://en.wikipedia.org/wiki/Christian_Bale,https://en.wikipedia.org/wiki/Vice_(2018_film),https://en.wikipedia.org/wiki/91st_Academy_Awards,False,(91st)
2010s,2018 (91st),2018,91,Bradley Cooper,A Star Is Born,Jackson Maine,https://en.wikipedia.org/wiki/Bradley_Cooper,https://en.wikipedia.org/wiki/A_Star_Is_Born_(2018_film),https://en.wikipedia.org/wiki/91st_Academy_Awards,False,(91st)
2010s,2018 (91st),2018,91,Willem Dafoe,At Eternity's Gate,Vincent van Gogh,https://en.wikipedia.org/wiki/Willem_Dafoe,https://en.wikipedia.org/wiki/At_Eternity%27s_Gate_(film),https://en.wikipedia.org/wiki/91st_Academy_Awards,False,(91st)
2010s,2018 (91st),2018,91,Viggo Mortensen,Green Book,"Anthony ""Tony Lip"" Vallelonga",https://en.wikipedia.org/wiki/Viggo_Mortensen,https://en.wikipedia.org/wiki/Green_Book_(film),https://en.wikipedia.org/wiki/91st_Academy_Awards,False,(91st)
2010s,2019 (92nd),2019,92,Joaquin Phoenix,Joker,Arthur Fleck / Joker,https://en.wikipedia.org/wiki/Joaquin_Phoenix,https://en.wikipedia.org/wiki/Joker_(2019_film),https://en.wikipedia.org/wiki/92nd_Academy_Awards,True,(92nd)
2010s,2019 (92nd),2019,92,Antonio Banderas,Pain and Glory,Salvador Mallo,https://en.wikipedia.org/wiki/Antonio_Banderas,https://en.wikipedia.org/wiki/Pain_and_Glory,https://en.wikipedia.org/wiki/92nd_Academy_Awards,False,(92nd)
2010s,2019 (92nd),2019,92,Leonardo DiCaprio,Once Upon a Time in Hollywood,Rick Dalton,https://en.wikipedia.org/wiki/Leonardo_DiCaprio,https://en.wikipedia.org/wiki/Once_Upon_a_Time_in_Hollywood,https://en.wikipedia.org/wiki/92nd_Academy_Awards,False,(92nd)
2010s,2019 (92nd),2019,92,Adam Driver,Marriage Story,Charlie Barber,https://en.wikipedia.org/wiki/Adam_Driver,https://en.wikipedia.org/wiki/Marriage_Story,https://en.wikipedia.org/wiki/92nd_Academy_Awards,False,(92nd)
2010s,2019 (92nd),2019,92,Jonathan Pryce,The Two Popes,Cardinal Jorge Mario Bergoglio,https://en.wikipedia.org/wiki/Jonathan_Pryce,https://en.wikipedia.org/wiki/The_Two_Popes,https://en.wikipedia.org/wiki/92nd_Academy_Awards,False,(92nd)
2020s,2020/21 (93rd),2020,93,Anthony Hopkins,The Father,Anthony,https://en.wikipedia.org/wiki/Anthony_Hopkins,https://en.wikipedia.org/wiki/The_Father_(2020_film),https://en.wikipedia.org/wiki/93rd_Academy_Awards,True,(93rd)
2020s,2020/21 (93rd),2020,93,Riz Ahmed,Sound of Metal,Ruben Stone,https://en.wikipedia.org/wiki/Riz_Ahmed,https://en.wikipedia.org/wiki/Sound_of_Metal,https://en.wikipedia.org/wiki/93rd_Academy_Awards,False,(93rd)
2020s,2020/21 (93rd),2020,93,Chadwick Boseman,Ma Rainey's Black Bottom,Levee Green,https://en.wikipedia.org/wiki/Chadwick_Boseman,https://en.wikipedia.org/wiki/Ma_Rainey%27s_Black_Bottom_(film),https://en.wikipedia.org/wiki/93rd_Academy_Awards,False,(93rd)
2020s,2020/21 (93rd),2020,93,Gary Oldman,Mank,Herman J. Mankiewicz,https://en.wikipedia.org/wiki/Gary_Oldman,https://en.wikipedia.org/wiki/Mank,https://en.wikipedia.org/wiki/93rd_Academy_Awards,False,(93rd)
2020s,2020/21 (93rd),2020,93,Steven Yeun,Minari,Jacob Yi,https://en.wikipedia.org/wiki/Steven_Yeun,https://en.wikipedia.org/wiki/Minari_(film),https://en.wikipedia.org/wiki/93rd_Academy_Awards,False,(93rd)
2020s,2021 (94th),2021,94,Will Smith,King Richard,Richard Williams,https://en.wikipedia.org/wiki/Will_Smith,https://en.wikipedia.org/wiki/King_Richard_(film),https://en.wikipedia.org/wiki/94th_Academy_Awards,True,(94th)
2020s,2021 (94th),2021,94,Javier Bardem,Being the Ricardos,Desi Arnaz,https://en.wikipedia.org/wiki/Javier_Bardem,https://en.wikipedia.org/wiki/Being_the_Ricardos,https://en.wikipedia.org/wiki/94th_Academy_Awards,False,(94th)
2020s,2021 (94th),2021,94,Benedict Cumberbatch,The Power of the Dog,Phil Burbank,https://en.wikipedia.org/wiki/Benedict_Cumberbatch,https://en.wikipedia.org/wiki/The_Power_of_the_Dog_(film),https://en.wikipedia.org/wiki/94th_Academy_Awards,False,(94th)
2020s,2021 (94th),2021,94,Andrew Garfield,"Tick, Tick... Boom!",Jonathan Larson,https://en.wikipedia.org/wiki/Andrew_Garfield,"https://en.wikipedia.org/wiki/Tick,_Tick..._Boom!_(film)",https://en.wikipedia.org/wiki/94th_Academy_Awards,False,(94th)
2020s,2021 (94th),2021,94,Denzel Washington,The Tragedy of Macbeth,Lord Macbeth,https://en.wikipedia.org/wiki/Denzel_Washington,https://en.wikipedia.org/wiki/The_Tragedy_of_Macbeth_(2021_film),https://en.wikipedia.org/wiki/94th_Academy_Awards,False,(94th)
2020s,2022 (95th),2022,95,Brendan Fraser,The Whale,Charlie,https://en.wikipedia.org/wiki/Brendan_Fraser,https://en.wikipedia.org/wiki/The_Whale_(2022_film),https://en.wikipedia.org/wiki/95th_Academy_Awards,True,(95th)
2020s,2022 (95th),2022,95,Austin Butler,Elvis,Elvis Presley,https://en.wikipedia.org/wiki/Austin_Butler,https://en.wikipedia.org/wiki/Elvis_(2022_film),https://en.wikipedia.org/wiki/95th_Academy_Awards,False,(95th)
2020s,2022 (95th),2022,95,Colin Farrell,The Banshees of Inisherin,Pádraic Súilleabháin,https://en.wikipedia.org/wiki/Colin_Farrell,https://en.wikipedia.org/wiki/The_Banshees_of_Inisherin,https://en.wikipedia.org/wiki/95th_Academy_Awards,False,(95th)
2020s,2022 (95th),2022,95,Paul Mescal,Aftersun,Calum Patterson,https://en.wikipedia.org/wiki/Paul_Mescal,https://en.wikipedia.org/wiki/Aftersun,https://en.wikipedia.org/wiki/95th_Academy_Awards,False,(95th)
2020s,2022 (95th),2022,95,Bill Nighy,Living,Rodney Williams,https://en.wikipedia.org/wiki/Bill_Nighy,https://en.wikipedia.org/wiki/Living_(2022_film),https://en.wikipedia.org/wiki/95th_Academy_Awards,False,(95th)
2020s,2023 (96th),2023,96,Cillian Murphy,Oppenheimer,J. Robert Oppenheimer,https://en.wikipedia.org/wiki/Cillian_Murphy,https://en.wikipedia.org/wiki/Oppenheimer_(film),https://en.wikipedia.org/wiki/96th_Academy_Awards,True,(96th)
2020s,2023 (96th),2023,96,Bradley Cooper,Maestro,Leonard Bernstein,https://en.wikipedia.org/wiki/Bradley_Cooper,https://en.wikipedia.org/wiki/Maestro_(2023_film),https://en.wikipedia.org/wiki/96th_Academy_Awards,False,(96th)
2020s,2023 (96th),2023,96,Colman Domingo,Rustin,Bayard Rustin,https://en.wikipedia.org/wiki/Colman_Domingo,https://en.wikipedia.org/wiki/Rustin_(film),https://en.wikipedia.org/wiki/96th_Academy_Awards,False,(96th)
2020s,2023 (96th),2023,96,Paul Giamatti,The Holdovers,Paul Hunham,https://en.wikipedia.org/wiki/Paul_Giamatti,https://en.wikipedia.org/wiki/The_Holdovers,https://en.wikipedia.org/wiki/96th_Academy_Awards,False,(96th)
2020s,2023 (96th),2023,96,Jeffrey Wright,American Fiction,"Thelonious ""Monk"" Ellison",https://en.wikipedia.org/wiki/Jeffrey_Wright,https://en.wikipedia.org/wiki/American_Fiction_(film),https://en.wikipedia.org/wiki/96th_Academy_Awards,False,(96th)
2020s,2024 (97th),2024,97,Adrien Brody,The Brutalist,László Tóth,https://en.wikipedia.org/wiki/Adrien_Brody,https://en.wikipedia.org/wiki/The_Brutalist,https://en.wikipedia.org/wiki/97th_Academy_Awards,True,(97th)
2020s,2024 (97th),2024,97,Timothée Chalamet,A Complete Unknown,Bob Dylan,https://en.wikipedia.org/wiki/Timoth%C3%A9e_Chalamet,https://en.wikipedia.org/wiki/A_Complete_Unknown,https://en.wikipedia.org/wiki/97th_Academy_Awards,False,(97th)
2020s,2024 (97th),2024,97,Colman Domingo,Sing Sing,"John ""Divine G"" Whitfield",https://en.wikipedia.org/wiki/Colman_Domingo,https://en.wikipedia.org/wiki/Sing_Sing_(2023_film),https://en.wikipedia.org/wiki/97th_Academy_Awards,False,(97th)
2020s,2024 (97th),2024,97,Ralph Fiennes,Conclave,Cardinal Thomas Lawrence,https://en.wikipedia.org/wiki/Ralph_Fiennes,https://en.wikipedia.org/wiki/Conclave_(film),https://en.wikipedia.org/wiki/97th_Academy_Awards,False,(97th)
2020s,2024 (97th),2024,97,Sebastian Stan,The Apprentice,Donald Trump,https://en.wikipedia.org/wiki/Sebastian_Stan,https://en.wikipedia.org/wiki/The_Apprentice_(2024_film),https://en.wikipedia.org/wiki/97th_Academy_Awards,False,(97th)
2020s,2025 (98th),2025,98,Timothée Chalamet,Marty Supreme,Marty Mauser,https://en.wikipedia.org/wiki/Timoth%C3%A9e_Chalamet,https://en.wikipedia.org/wiki/Marty_Supreme,https://en.wikipedia.org/wiki/98th_Academy_Awards,False,(98th)
2020s,2025 (98th),2025,98,Leonardo DiCaprio,One Battle After Another,Bob Ferguson,https://en.wikipedia.org/wiki/Leonardo_DiCaprio,https://en.wikipedia.org/wiki/One_Battle_After_Another,https://en.wikipedia.org/wiki/98th_Academy_Awards,False,(98th)
2020s,2025 (98th),2025,98,Ethan Hawke,Blue Moon,Lorenz Hart,https://en.wikipedia.org/wiki/Ethan_Hawke,https://en.wikipedia.org/wiki/Blue_Moon_(2025_film),https://en.wikipedia.org/wiki/98th_Academy_Awards,False,(98th)
2020s,2025 (98th),2025,98,Michael B. Jordan,Sinners,"Elijah ""Smoke"" Moore / Elias ""Stack"" Moore",https://en.wikipedia.org/wiki/Michael_B._Jordan,https://en.wikipedia.org/wiki/Sinners_(2025_film),https://en.wikipedia.org/wiki/98th_Academy_Awards,False,(98th)
2020s,2025 (98th),2025,98,Wagner Moura,The Secret Agent,Armando Solimões / Marcelo Alves / Fernando Solimões,https://en.wikipedia.org/wiki/Wagner_Moura,https://en.wikipedia.org/wiki/The_Secret_Agent_(2025_film),https://en.wikipedia.org/wiki/98th_Academy_Awards,False,(98th)
